source,original_path,class,original_split,filename,bbox_location,bbox_label,split,unified_path,original_category
azh,C:\Users\skgin\Downloads\majorer - Copy\data\azh\Train\Train\S\98_0.jpg,surgical,train,98_0.jpg,246,4,train,C:\Users\skgin\Downloads\majorer - Copy\data\unified\train\surgical\azh_98_0.jpg,
azh,C:\Users\skgin\Downloads\majorer - Copy\data\azh\Train\Train\S\48_0.jpg,surgical,train,48_0.jpg,47,4,train,C:\Users\skgin\Downloads\majorer - Copy\data\unified\train\surgical\azh_48_0.jpg,
azh,C:\Users\skgin\Downloads\majorer - Copy\data\azh\Train\Train\S\20_1.jpg,surgical,train,20_1.jpg,246,4,train,C:\Users\skgin\Downloads\majorer - Copy\data\unified\train\surgical\azh_20_1.jpg,
azh,C:\Users\skgin\Downloads\majorer - Copy\data\azh\Train\Train\S\6_1.jpg,surgical,train,6_1.jpg,250,4,train,C:\Users\skgin\Downloads\majorer - Copy\data\unified\train\surgical\azh_6_1.jpg,
azh,C:\Users\skgin\Downloads\majorer - Copy\data\azh\Train\Train\S\45_0.jpg,surgical,train,45_0.jpg,63,4,train,C:\Users\skgin\Downloads\majorer - Copy\data\unified\train\surgical\azh_45_0.jpg,
azh,C:\Users\skgin\Downloads\majorer - Copy\data\azh\Train\Train\S\11_1.jpg,surgical,train,11_1.jpg,373,4,train,C:\Users\skgin\Downloads\majorer - Copy\data\unified\train\surgical\azh_11_1.jpg,
azh,C:\Users\skgin\Downloads\majorer - Copy\data\azh\Test\Test\S\26_0.jpg,surgical,test,26_0.jpg,65,4,train,C:\Users\skgin\Downloads\majorer - Copy\data\unified\train\surgical\azh_26_0.jpg,
azh,C:\Users\skgin\Downloads\majorer - Copy\data\azh\Train\Train\S\91_0.jpg,surgical,train,91_0.jpg,30,4,train,C:\Users\skgin\Downloads\majorer - Copy\data\unified\train\surgical\azh_91_0.jpg,
medetec,C:\Users\skgin\Downloads\majorer - Copy\data\medetec-dataset\orthopaedic-wounds\orthopaedic-wound-6.jpg,surgical,,orthopaedic-wound-6.jpg,-1,0,train,C:\Users\skgin\Downloads\majorer - Copy\data\unified\train\surgical\medetec_orthopaedic-wound-6.jpg,orthopaedic-wounds
azh,C:\Users\skgin\Downloads\majorer - Copy\data\azh\Train\Train\S\115_0.jpg,surgical,train,115_0.jpg,25,4,train,C:\Users\skgin\Downloads\majorer - Copy\data\unified\train\surgical\azh_115_0.jpg,
azh,C:\Users\skgin\Downloads\majorer - Copy\data\azh\Train\Train\S\13_0.jpg,surgical,train,13_0.jpg,25,4,train,C:\Users\skgin\Downloads\majorer - Copy\data\unified\train\surgical\azh_13_0.jpg,
azh,C:\Users\skgin\Downloads\majorer - Copy\data\azh\Train\Train\S\112_0.jpg,surgical,train,112_0.jpg,426,4,train,C:\Users\skgin\Downloads\majorer - Copy\data\unified\train\surgical\azh_112_0.jpg,
azh,C:\Users\skgin\Downloads\majorer - Copy\data\azh\Train\Train\S\36_0.jpg,surgical,train,36_0.jpg,30,4,train,C:\Users\skgin\Downloads\majorer - Copy\data\unified\train\surgical\azh_36_0.jpg,
azh,C:\Users\skgin\Downloads\majorer - Copy\data\azh\Test\Test\S\24_0.jpg,surgical,test,24_0.jpg,64,4,train,C:\Users\skgin\Downloads\majorer - Copy\data\unified\train\surgical\azh_24_0.jpg,
azh,C:\Users\skgin\Downloads\majorer - Copy\data\azh\Train\Train\S\102_0.jpg,surgical,train,102_0.jpg,30,4,train,C:\Users\skgin\Downloads\majorer - Copy\data\unified\train\surgical\azh_102_0.jpg,
azh,C:\Users\skgin\Downloads\majorer - Copy\data\azh\Test\Test\S\76_3.jpg,surgical,test,76_3.jpg,35,4,train,C:\Users\skgin\Downloads\majorer - Copy\data\unified\train\surgical\azh_76_3.jpg,
azh,C:\Users\skgin\Downloads\majorer - Copy\data\azh\Train\Train\S\22_0.jpg,surgical,train,22_0.jpg,46,4,train,C:\Users\skgin\Downloads\majorer - Copy\data\unified\train\surgical\azh_22_0.jpg,
medetec,C:\Users\skgin\Downloads\majorer - Copy\data\medetec-dataset\orthopaedic-wounds\orthopaedic-wound-1-14.jpg,surgical,,orthopaedic-wound-1-14.jpg,-1,0,train,C:\Users\skgin\Downloads\majorer - Copy\data\unified\train\surgical\medetec_orthopaedic-wound-1-14.jpg,orthopaedic-wounds
azh,C:\Users\skgin\Downloads\majorer - Copy\data\azh\Train\Train\S\6_0.jpg,surgical,train,6_0.jpg,248,4,train,C:\Users\skgin\Downloads\majorer - Copy\data\unified\train\surgical\azh_6_0.jpg,
azh,C:\Users\skgin\Downloads\majorer - Copy\data\azh\Train\Train\S\15_0.jpg,surgical,train,15_0.jpg,454,4,train,C:\Users\skgin\Downloads\majorer - Copy\data\unified\train\surgical\azh_15_0.jpg,
azh,C:\Users\skgin\Downloads\majorer - Copy\data\azh\Test\Test\S\4_0.jpg,surgical,test,4_0.jpg,30,4,train,C:\Users\skgin\Downloads\majorer - Copy\data\unified\train\surgical\azh_4_0.jpg,
medetec,C:\Users\skgin\Downloads\majorer - Copy\data\medetec-dataset\orthopaedic-wounds\orthopaedic-wound-1-7.jpg,surgical,,orthopaedic-wound-1-7.jpg,-1,0,train,C:\Users\skgin\Downloads\majorer - Copy\data\unified\train\surgical\medetec_orthopaedic-wound-1-7.jpg,orthopaedic-wounds
azh,C:\Users\skgin\Downloads\majorer - Copy\data\azh\Test\Test\S\51_1.jpg,surgical,test,51_1.jpg,26,4,train,C:\Users\skgin\Downloads\majorer - Copy\data\unified\train\surgical\azh_51_1.jpg,
azh,C:\Users\skgin\Downloads\majorer - Copy\data\azh\Train\Train\S\105_0.jpg,surgical,train,105_0.jpg,30,4,train,C:\Users\skgin\Downloads\majorer - Copy\data\unified\train\surgical\azh_105_0.jpg,
medetec,C:\Users\skgin\Downloads\majorer - Copy\data\medetec-dataset\orthopaedic-wounds\orthopaedic-wound-15.jpg,surgical,,orthopaedic-wound-15.jpg,-1,0,train,C:\Users\skgin\Downloads\majorer - Copy\data\unified\train\surgical\medetec_orthopaedic-wound-15.jpg,orthopaedic-wounds
azh,C:\Users\skgin\Downloads\majorer - Copy\data\azh\Train\Train\S\44_0.jpg,surgical,train,44_0.jpg,30,4,train,C:\Users\skgin\Downloads\majorer - Copy\data\unified\train\surgical\azh_44_0.jpg,
medetec,C:\Users\skgin\Downloads\majorer - Copy\data\medetec-dataset\orthopaedic-wounds\orthopaedic-wound-1-8.jpg,surgical,,orthopaedic-wound-1-8.jpg,-1,0,train,C:\Users\skgin\Downloads\majorer - Copy\data\unified\train\surgical\medetec_orthopaedic-wound-1-8.jpg,orthopaedic-wounds
medetec,C:\Users\skgin\Downloads\majorer - Copy\data\medetec-dataset\orthopaedic-wounds\orthopaedic-wound-1-15.jpg,surgical,,orthopaedic-wound-1-15.jpg,-1,0,train,C:\Users\skgin\Downloads\majorer - Copy\data\unified\train\surgical\medetec_orthopaedic-wound-1-15.jpg,orthopaedic-wounds
azh,C:\Users\skgin\Downloads\majorer - Copy\data\azh\Test\Test\S\76_5.jpg,surgical,test,76_5.jpg,35,4,train,C:\Users\skgin\Downloads\majorer - Copy\data\unified\train\surgical\azh_76_5.jpg,
medetec,C:\Users\skgin\Downloads\majorer - Copy\data\medetec-dataset\orthopaedic-wounds\orthopaedic-wound-3-2.jpg,surgical,,orthopaedic-wound-3-2.jpg,-1,0,train,C:\Users\skgin\Downloads\majorer - Copy\data\unified\train\surgical\medetec_orthopaedic-wound-3-2.jpg,orthopaedic-wounds
azh,C:\Users\skgin\Downloads\majorer - Copy\data\azh\Test\Test\S\9_0.jpg,surgical,test,9_0.jpg,454,4,train,C:\Users\skgin\Downloads\majorer - Copy\data\unified\train\surgical\azh_9_0.jpg,
azh,C:\Users\skgin\Downloads\majorer - Copy\data\azh\Train\Train\S\117_0.jpg,surgical,train,117_0.jpg,367,4,train,C:\Users\skgin\Downloads\majorer - Copy\data\unified\train\surgical\azh_117_0.jpg,
azh,C:\Users\skgin\Downloads\majorer - Copy\data\azh\Train\Train\S\53_0.jpg,surgical,train,53_0.jpg,452,4,train,C:\Users\skgin\Downloads\majorer - Copy\data\unified\train\surgical\azh_53_0.jpg,
azh,C:\Users\skgin\Downloads\majorer - Copy\data\azh\Train\Train\S\18_0.jpg,surgical,train,18_0.jpg,16,4,train,C:\Users\skgin\Downloads\majorer - Copy\data\unified\train\surgical\azh_18_0.jpg,
medetec,C:\Users\skgin\Downloads\majorer - Copy\data\medetec-dataset\abdominal-wounds\dehisced-surgical-wound-5.jpg,surgical,,dehisced-surgical-wound-5.jpg,-1,0,train,C:\Users\skgin\Downloads\majorer - Copy\data\unified\train\surgical\medetec_dehisced-surgical-wound-5.jpg,abdominal-wounds
medetec,C:\Users\skgin\Downloads\majorer - Copy\data\medetec-dataset\abdominal-wounds\dehisced-surgical-wound-9.jpg,surgical,,dehisced-surgical-wound-9.jpg,-1,0,train,C:\Users\skgin\Downloads\majorer - Copy\data\unified\train\surgical\medetec_dehisced-surgical-wound-9.jpg,abdominal-wounds
azh,C:\Users\skgin\Downloads\majorer - Copy\data\azh\Train\Train\S\75_1.jpg,surgical,train,75_1.jpg,476,4,train,C:\Users\skgin\Downloads\majorer - Copy\data\unified\train\surgical\azh_75_1.jpg,
azh,C:\Users\skgin\Downloads\majorer - Copy\data\azh\Train\Train\S\39_0.jpg,surgical,train,39_0.jpg,13,4,train,C:\Users\skgin\Downloads\majorer - Copy\data\unified\train\surgical\azh_39_0.jpg,
medetec,C:\Users\skgin\Downloads\majorer - Copy\data\medetec-dataset\orthopaedic-wounds\orthopaedic-wound-2-1.jpg,surgical,,orthopaedic-wound-2-1.jpg,-1,0,train,C:\Users\skgin\Downloads\majorer - Copy\data\unified\train\surgical\medetec_orthopaedic-wound-2-1.jpg,orthopaedic-wounds
azh,C:\Users\skgin\Downloads\majorer - Copy\data\azh\Test\Test\S\121_0.jpg,surgical,test,121_0.jpg,217,4,train,C:\Users\skgin\Downloads\majorer - Copy\data\unified\train\surgical\azh_121_0.jpg,
azh,C:\Users\skgin\Downloads\majorer - Copy\data\azh\Train\Train\S\70_0.jpg,surgical,train,70_0.jpg,29,4,train,C:\Users\skgin\Downloads\majorer - Copy\data\unified\train\surgical\azh_70_0.jpg,
azh,C:\Users\skgin\Downloads\majorer - Copy\data\azh\Train\Train\S\32_0.jpg,surgical,train,32_0.jpg,308,4,train,C:\Users\skgin\Downloads\majorer - Copy\data\unified\train\surgical\azh_32_0.jpg,
azh,C:\Users\skgin\Downloads\majorer - Copy\data\azh\Train\Train\S\114_0.jpg,surgical,train,114_0.jpg,276,4,train,C:\Users\skgin\Downloads\majorer - Copy\data\unified\train\surgical\azh_114_0.jpg,
medetec,C:\Users\skgin\Downloads\majorer - Copy\data\medetec-dataset\abdominal-wounds\dehisced-surgical-wound-2.jpg,surgical,,dehisced-surgical-wound-2.jpg,-1,0,train,C:\Users\skgin\Downloads\majorer - Copy\data\unified\train\surgical\medetec_dehisced-surgical-wound-2.jpg,abdominal-wounds
azh,C:\Users\skgin\Downloads\majorer - Copy\data\azh\Train\Train\S\95_0.jpg,surgical,train,95_0.jpg,250,4,train,C:\Users\skgin\Downloads\majorer - Copy\data\unified\train\surgical\azh_95_0.jpg,
azh,C:\Users\skgin\Downloads\majorer - Copy\data\azh\Train\Train\S\101_0.jpg,surgical,train,101_0.jpg,30,4,train,C:\Users\skgin\Downloads\majorer - Copy\data\unified\train\surgical\azh_101_0.jpg,
azh,C:\Users\skgin\Downloads\majorer - Copy\data\azh\Test\Test\S\16_0.jpg,surgical,test,16_0.jpg,47,4,train,C:\Users\skgin\Downloads\majorer - Copy\data\unified\train\surgical\azh_16_0.jpg,
medetec,C:\Users\skgin\Downloads\majorer - Copy\data\medetec-dataset\orthopaedic-wounds\orthopaedic-wound-1-5.jpg,surgical,,orthopaedic-wound-1-5.jpg,-1,0,train,C:\Users\skgin\Downloads\majorer - Copy\data\unified\train\surgical\medetec_orthopaedic-wound-1-5.jpg,orthopaedic-wounds
medetec,C:\Users\skgin\Downloads\majorer - Copy\data\medetec-dataset\orthopaedic-wounds\orthopaedic-wound-2-2.jpg,surgical,,orthopaedic-wound-2-2.jpg,-1,0,train,C:\Users\skgin\Downloads\majorer - Copy\data\unified\train\surgical\medetec_orthopaedic-wound-2-2.jpg,orthopaedic-wounds
azh,C:\Users\skgin\Downloads\majorer - Copy\data\azh\Test\Test\S\74_0.jpg,surgical,test,74_0.jpg,47,4,train,C:\Users\skgin\Downloads\majorer - Copy\data\unified\train\surgical\azh_74_0.jpg,
medetec,C:\Users\skgin\Downloads\majorer - Copy\data\medetec-dataset\orthopaedic-wounds\orthopaedic-wound-7.jpg,surgical,,orthopaedic-wound-7.jpg,-1,0,train,C:\Users\skgin\Downloads\majorer - Copy\data\unified\train\surgical\medetec_orthopaedic-wound-7.jpg,orthopaedic-wounds
azh,C:\Users\skgin\Downloads\majorer - Copy\data\azh\Train\Train\S\60_1.jpg,surgical,train,60_1.jpg,26,4,train,C:\Users\skgin\Downloads\majorer - Copy\data\unified\train\surgical\azh_60_1.jpg,
azh,C:\Users\skgin\Downloads\majorer - Copy\data\azh\Train\Train\S\122_0.jpg,surgical,train,122_0.jpg,45,4,train,C:\Users\skgin\Downloads\majorer - Copy\data\unified\train\surgical\azh_122_0.jpg,
medetec,C:\Users\skgin\Downloads\majorer - Copy\data\medetec-dataset\orthopaedic-wounds\orthopaedic-wound-9-0.jpg,surgical,,orthopaedic-wound-9-0.jpg,-1,0,train,C:\Users\skgin\Downloads\majorer - Copy\data\unified\train\surgical\medetec_orthopaedic-wound-9-0.jpg,orthopaedic-wounds
azh,C:\Users\skgin\Downloads\majorer - Copy\data\azh\Train\Train\S\110_0.jpg,surgical,train,110_0.jpg,45,4,train,C:\Users\skgin\Downloads\majorer - Copy\data\unified\train\surgical\azh_110_0.jpg,
azh,C:\Users\skgin\Downloads\majorer - Copy\data\azh\Test\Test\S\29_1.jpg,surgical,test,29_1.jpg,42,4,train,C:\Users\skgin\Downloads\majorer - Copy\data\unified\train\surgical\azh_29_1.jpg,
azh,C:\Users\skgin\Downloads\majorer - Copy\data\azh\Train\Train\S\80_0.jpg,surgical,train,80_0.jpg,30,4,train,C:\Users\skgin\Downloads\majorer - Copy\data\unified\train\surgical\azh_80_0.jpg,
medetec,C:\Users\skgin\Downloads\majorer - Copy\data\medetec-dataset\orthopaedic-wounds\orthopaedic-wound-12.jpg,surgical,,orthopaedic-wound-12.jpg,-1,0,train,C:\Users\skgin\Downloads\majorer - Copy\data\unified\train\surgical\medetec_orthopaedic-wound-12.jpg,orthopaedic-wounds
medetec,C:\Users\skgin\Downloads\majorer - Copy\data\medetec-dataset\orthopaedic-wounds\orthopaedic-wound-1-16.jpg,surgical,,orthopaedic-wound-1-16.jpg,-1,0,train,C:\Users\skgin\Downloads\majorer - Copy\data\unified\train\surgical\medetec_orthopaedic-wound-1-16.jpg,orthopaedic-wounds
azh,C:\Users\skgin\Downloads\majorer - Copy\data\azh\Train\Train\S\84_0.jpg,surgical,train,84_0.jpg,63,4,train,C:\Users\skgin\Downloads\majorer - Copy\data\unified\train\surgical\azh_84_0.jpg,
azh,C:\Users\skgin\Downloads\majorer - Copy\data\azh\Train\Train\S\64_0.jpg,surgical,train,64_0.jpg,249,4,train,C:\Users\skgin\Downloads\majorer - Copy\data\unified\train\surgical\azh_64_0.jpg,
azh,C:\Users\skgin\Downloads\majorer - Copy\data\azh\Train\Train\S\23_1.jpg,surgical,train,23_1.jpg,46,4,train,C:\Users\skgin\Downloads\majorer - Copy\data\unified\train\surgical\azh_23_1.jpg,
azh,C:\Users\skgin\Downloads\majorer - Copy\data\azh\Train\Train\S\127_0.jpg,surgical,train,127_0.jpg,63,4,train,C:\Users\skgin\Downloads\majorer - Copy\data\unified\train\surgical\azh_127_0.jpg,
medetec,C:\Users\skgin\Downloads\majorer - Copy\data\medetec-dataset\orthopaedic-wounds\orthopaedic-wound-1-10.jpg,surgical,,orthopaedic-wound-1-10.jpg,-1,0,train,C:\Users\skgin\Downloads\majorer - Copy\data\unified\train\surgical\medetec_orthopaedic-wound-1-10.jpg,orthopaedic-wounds
azh,C:\Users\skgin\Downloads\majorer - Copy\data\azh\Train\Train\S\64_1.jpg,surgical,train,64_1.jpg,249,4,train,C:\Users\skgin\Downloads\majorer - Copy\data\unified\train\surgical\azh_64_1.jpg,
azh,C:\Users\skgin\Downloads\majorer - Copy\data\azh\Train\Train\S\82_0.jpg,surgical,train,82_0.jpg,30,4,train,C:\Users\skgin\Downloads\majorer - Copy\data\unified\train\surgical\azh_82_0.jpg,
azh,C:\Users\skgin\Downloads\majorer - Copy\data\azh\Train\Train\S\69_0.jpg,surgical,train,69_0.jpg,372,4,train,C:\Users\skgin\Downloads\majorer - Copy\data\unified\train\surgical\azh_69_0.jpg,
medetec,C:\Users\skgin\Downloads\majorer - Copy\data\medetec-dataset\abdominal-wounds\dehisced-surgical-wound-1.jpg,surgical,,dehisced-surgical-wound-1.jpg,-1,0,train,C:\Users\skgin\Downloads\majorer - Copy\data\unified\train\surgical\medetec_dehisced-surgical-wound-1.jpg,abdominal-wounds
medetec,C:\Users\skgin\Downloads\majorer - Copy\data\medetec-dataset\abdominal-wounds\dehisced-surgical-wound-8.jpg,surgical,,dehisced-surgical-wound-8.jpg,-1,0,train,C:\Users\skgin\Downloads\majorer - Copy\data\unified\train\surgical\medetec_dehisced-surgical-wound-8.jpg,abdominal-wounds
azh,C:\Users\skgin\Downloads\majorer - Copy\data\azh\Test\Test\S\111_1.jpg,surgical,test,111_1.jpg,30,4,train,C:\Users\skgin\Downloads\majorer - Copy\data\unified\train\surgical\azh_111_1.jpg,
azh,C:\Users\skgin\Downloads\majorer - Copy\data\azh\Train\Train\S\89_0.jpg,surgical,train,89_0.jpg,63,4,train,C:\Users\skgin\Downloads\majorer - Copy\data\unified\train\surgical\azh_89_0.jpg,
azh,C:\Users\skgin\Downloads\majorer - Copy\data\azh\Train\Train\N\65.jpg,normal,train,65.jpg,26,2,train,C:\Users\skgin\Downloads\majorer - Copy\data\unified\train\normal\azh_65.jpg,
azh,C:\Users\skgin\Downloads\majorer - Copy\data\azh\Train\Train\N\59.jpg,normal,train,59.jpg,308,2,train,C:\Users\skgin\Downloads\majorer - Copy\data\unified\train\normal\azh_59.jpg,
azh,C:\Users\skgin\Downloads\majorer - Copy\data\azh\Test\Test\N\91.jpg,normal,test,91.jpg,249,2,train,C:\Users\skgin\Downloads\majorer - Copy\data\unified\train\normal\azh_91.jpg,
azh,C:\Users\skgin\Downloads\majorer - Copy\data\azh\Train\Train\N\51.jpg,normal,train,51.jpg,423,2,train,C:\Users\skgin\Downloads\majorer - Copy\data\unified\train\normal\azh_51.jpg,
azh,C:\Users\skgin\Downloads\majorer - Copy\data\azh\Test\Test\N\80.jpg,normal,test,80.jpg,367,2,train,C:\Users\skgin\Downloads\majorer - Copy\data\unified\train\normal\azh_80.jpg,
azh,C:\Users\skgin\Downloads\majorer - Copy\data\azh\Test\Test\N\89.jpg,normal,test,89.jpg,448,2,train,C:\Users\skgin\Downloads\majorer - Copy\data\unified\train\normal\azh_89.jpg,
azh,C:\Users\skgin\Downloads\majorer - Copy\data\azh\Train\Train\N\58.jpg,normal,train,58.jpg,46,2,train,C:\Users\skgin\Downloads\majorer - Copy\data\unified\train\normal\azh_58.jpg,
azh,C:\Users\skgin\Downloads\majorer - Copy\data\azh\Test\Test\N\87.jpg,normal,test,87.jpg,448,2,train,C:\Users\skgin\Downloads\majorer - Copy\data\unified\train\normal\azh_87.jpg,
azh,C:\Users\skgin\Downloads\majorer - Copy\data\azh\Train\Train\N\33.jpg,normal,train,33.jpg,367,2,train,C:\Users\skgin\Downloads\majorer - Copy\data\unified\train\normal\azh_33.jpg,
azh,C:\Users\skgin\Downloads\majorer - Copy\data\azh\Train\Train\N\11.jpg,normal,train,11.jpg,425,2,train,C:\Users\skgin\Downloads\majorer - Copy\data\unified\train\normal\azh_11.jpg,
azh,C:\Users\skgin\Downloads\majorer - Copy\data\azh\Train\Train\N\21.jpg,normal,train,21.jpg,233,2,train,C:\Users\skgin\Downloads\majorer - Copy\data\unified\train\normal\azh_21.jpg,
azh,C:\Users\skgin\Downloads\majorer - Copy\data\azh\Train\Train\N\22.jpg,normal,train,22.jpg,272,2,train,C:\Users\skgin\Downloads\majorer - Copy\data\unified\train\normal\azh_22.jpg,
azh,C:\Users\skgin\Downloads\majorer - Copy\data\azh\Test\Test\N\84.jpg,normal,test,84.jpg,46,2,train,C:\Users\skgin\Downloads\majorer - Copy\data\unified\train\normal\azh_84.jpg,
azh,C:\Users\skgin\Downloads\majorer - Copy\data\azh\Test\Test\N\79.jpg,normal,test,79.jpg,82,2,train,C:\Users\skgin\Downloads\majorer - Copy\data\unified\train\normal\azh_79.jpg,
azh,C:\Users\skgin\Downloads\majorer - Copy\data\azh\Test\Test\N\82.jpg,normal,test,82.jpg,82,2,train,C:\Users\skgin\Downloads\majorer - Copy\data\unified\train\normal\azh_82.jpg,
azh,C:\Users\skgin\Downloads\majorer - Copy\data\azh\Train\Train\N\17.jpg,normal,train,17.jpg,299,2,train,C:\Users\skgin\Downloads\majorer - Copy\data\unified\train\normal\azh_17.jpg,
azh,C:\Users\skgin\Downloads\majorer - Copy\data\azh\Train\Train\N\54.jpg,normal,train,54.jpg,246,2,train,C:\Users\skgin\Downloads\majorer - Copy\data\unified\train\normal\azh_54.jpg,
azh,C:\Users\skgin\Downloads\majorer - Copy\data\azh\Train\Train\N\28.jpg,normal,train,28.jpg,301,2,train,C:\Users\skgin\Downloads\majorer - Copy\data\unified\train\normal\azh_28.jpg,
azh,C:\Users\skgin\Downloads\majorer - Copy\data\azh\Train\Train\N\2.jpg,normal,train,2.jpg,250,2,train,C:\Users\skgin\Downloads\majorer - Copy\data\unified\train\normal\azh_2.jpg,
azh,C:\Users\skgin\Downloads\majorer - Copy\data\azh\Train\Train\N\68.jpg,normal,train,68.jpg,243,2,train,C:\Users\skgin\Downloads\majorer - Copy\data\unified\train\normal\azh_68.jpg,
azh,C:\Users\skgin\Downloads\majorer - Copy\data\azh\Test\Test\N\86.jpg,normal,test,86.jpg,47,2,train,C:\Users\skgin\Downloads\majorer - Copy\data\unified\train\normal\azh_86.jpg,
azh,C:\Users\skgin\Downloads\majorer - Copy\data\azh\Train\Train\N\18.jpg,normal,train,18.jpg,454,2,train,C:\Users\skgin\Downloads\majorer - Copy\data\unified\train\normal\azh_18.jpg,
azh,C:\Users\skgin\Downloads\majorer - Copy\data\azh\Train\Train\N\45.jpg,normal,train,45.jpg,308,2,train,C:\Users\skgin\Downloads\majorer - Copy\data\unified\train\normal\azh_45.jpg,
azh,C:\Users\skgin\Downloads\majorer - Copy\data\azh\Test\Test\N\83.jpg,normal,test,83.jpg,47,2,train,C:\Users\skgin\Downloads\majorer - Copy\data\unified\train\normal\azh_83.jpg,
azh,C:\Users\skgin\Downloads\majorer - Copy\data\azh\Train\Train\N\4.jpg,normal,train,4.jpg,249,2,train,C:\Users\skgin\Downloads\majorer - Copy\data\unified\train\normal\azh_4.jpg,
azh,C:\Users\skgin\Downloads\majorer - Copy\data\azh\Test\Test\N\76.jpg,normal,test,76.jpg,24,2,train,C:\Users\skgin\Downloads\majorer - Copy\data\unified\train\normal\azh_76.jpg,
azh,C:\Users\skgin\Downloads\majorer - Copy\data\azh\Test\Test\N\95.jpg,normal,test,95.jpg,233,2,train,C:\Users\skgin\Downloads\majorer - Copy\data\unified\train\normal\azh_95.jpg,
azh,C:\Users\skgin\Downloads\majorer - Copy\data\azh\Test\Test\N\100.jpg,normal,test,100.jpg,273,2,train,C:\Users\skgin\Downloads\majorer - Copy\data\unified\train\normal\azh_100.jpg,
azh,C:\Users\skgin\Downloads\majorer - Copy\data\azh\Test\Test\N\77.jpg,normal,test,77.jpg,70,2,train,C:\Users\skgin\Downloads\majorer - Copy\data\unified\train\normal\azh_77.jpg,
azh,C:\Users\skgin\Downloads\majorer - Copy\data\azh\Test\Test\N\93.jpg,normal,test,93.jpg,300,2,train,C:\Users\skgin\Downloads\majorer - Copy\data\unified\train\normal\azh_93.jpg,
